entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;sumber_anggota
mie gacoan dago_jl. dago no.151a;Mie Gacoan Dago;4.7;8956.0;Jl. Dago No.151A;Kota Bandung;Restoran Mie;"Gacoan adalah mie terenak sedunia. Mau mkan mie gacoan trusss. UDANG KEJUNYA BESTTT. Suka yg didago ini tempatnya luas, bersih, ada musholla nya jg ||| Experience makan disini sangat good, smoking areanya juga luas untuk asbak juga tinggal diminta, makanan gak terlalu lama nunggunya, pelayanannya sangat oke, kamar mandi bersih dan udah ada musholanya jug, pasti bakalan balik terus kesini dah, ||| Suasana tempat nya nyaman banget, luas sekali, kamar mandi nya cukup bersih , untuk pelayanan nya cepat tidak terlalu antri, untuk menu sama seperti mie gacoan lain nya, tapi yg disini menurutku rasanya lebih enak dari cabang lain, recommended bangett ||| Udang keju nya enak, mie gacoan lv 2 pedes. Kesini bareng temen kerja pulang kerja worth it deket juga. Kesana malem "" pulang kerja masih rame👍👍 ||| makanan nyaa enaak, berlimpah bumbu nyaaa, dan masii angeet enaak hehe ^^ layanan nya jugaa ramah, kakak nya baik baik bangeeet suasana nya nyaman jadi enak buat makan ataupun belajar hehe 🌟🌟🌟🌟🌟😻";Indra
ramen1 pvj bandung_paris van java, jl. sukajadi;Ramen1 PVJ Bandung;3.6;237.0;Paris Van Java, Jl. Sukajadi;Kota Bandung;Restoran Jepang;"Sayaa sama teman saya makan di sini sangat mengecewakan,
Pertama. Pas mau order lewat scan barcode, padahal belum di sent , pas mau cek pesenan karna ada beberapa yg ganti makanan dan cancel, panggil pelayanananyaa malah bilang udh kekirim dan ada beberapaa makanan yg udh mau jadi, lah saya kaget, kan belum lama ko udh di bikin aja padahal belum 1 menit , karna saya juga gak pesen makanan itu, karna double order,
Tapi tetep gak bisa cancel tanpa alasan dan minta maaf penjelasannya GAK JELAS !!!

Kedua pas saaya udh beres, mau dibungkus aja karna kebajyakan soalnyaa cuma berdua, eh bilang nyaa gak bisa dibungkus harus MAKAN DITEMPAT’!!! Trus maen pergi aja

Aku panggil pelayan 1 lagi, dengan penjelasan bisa dibungkus tp kena charge 5000,,
Ok aku byar,,
Pas dtg tanpa goody bag, parah !!!
Ditanyaa knp gak ada tas nya,,
Jawab pelayanan cewe jyaa GAK ADA Trus maen pergi aja!!!
Hellow liat di bill aja ada penjelasan tas logo ramen 1 ,
Parah emang pelayanan nyaa!!
Bukan soal harga ya tp
Tolong kelas hospitality jaga attitude!!!!
Standar ke tamu harus seperti apa!!
Nyesel saya makan disini,,, 👎🏻 ||| Makanan nya porsi kecil beda dgn foto sempat kaget dtg kok beda dgn foto. Tp rasanya cukup lha krn bkn penggemar ramen pesan tsukemen baru pertama kali. Awalnya asin tp krn dicampur g berasa asinnya.
Ayam teriyaki nya biasa sj g tll istimewa msh cukup enak dimakan

Porsi mknanannya sj yg kecil terutama mienya. G bikin kenyang mangkoknya gede banget ||| Sistem pemesanan dan service crew nya membingungkan.
Disuruh QR utk pemesanan klik OK langsung tidak bisa cancel padahal belum fix dan tidak ada preview pemesanan, waiter tidak helpfull memecahkan masalah cuman bilang bisa take away aja pesanan yang kelebihannya (?)
Untuk manajemen ramen tolong tingkatkan lagi SOP dan training untuk karyawan nya, sayang banget rasanya enak tapi pelayanan buruk jadi cujup sekali dan tidak akan lagi.
Untuk yang mau kesini sebaiknya baca baca review dulu ||| nunggu makanan dateng lama bgt, makanan yg dateng beda sama gambar yg di menu apalagi tempura nya.. rasanya kurang memuaskan ||| Makanan biasa aja, nothing special lah, malah cenderung sub-standard, kalaulah tidak mau disebut KURANG ENAK.

Beli ayam katsu, ternyata kecil dan tipis, porsi kecil dengan rasa yg kurang enak.

Beli fish katsu, ikannya kurang fresh bikin agak gatel di lidah, porsi juga kecil banget, beda sama di gambar.

Beli ramen, ramenya lembek kayak kelamaan direbus. Kuah asin doang, tapi kaldu nggak kerasa.

Pada pokoknya untuk segi rasa dan kualitas makanan NGGAK ADA KELEBIHAN YG BISA DIJUAL.

Untuk PELAYANAN KURANG BANGET, yaitu:

1. Pelanggan datang tidak segera didatangi dan dilayani dengan ramah, cuma dengan muka datar berkata ""pesannya lewat barcode ya"". Kalau nggak bisa senyum sebaiknya nggak buka usaha bidang hospitality!!!

2. Pesan minuman datangnya lama banget, ternyata pelayannya LUPA. Padahal itu pesan di aplikasi TERTULIS, dan tertulis di kertas checking yg mereka tempel sendiri. Masak pakai alasan lupa,nggak masuk akal. Trus nggak ada kata minta maaf, kalau nggak cukup cerdas utk cari alasan terlambat antar minuman, setidaknya punya etika-lah dengan minta maaf.

3. Dimana-dimana atau setidaknya di restoran lain di PVJ, kalau kita keluar para pelayan serempak berkata dengan ramah mengucapkan ""TERIMA KASIH"". Kalau disini enggak, setelah kami bayar dan menuju ke luar, salah seorang pelayan nanya ke temannya yg tugas kasir dengan volume keras ""INI MEMANG UDAH BAYAR????""

Sungguh luar biasa attitude kalian pada konsumen, kami sudah bayar atau keluarkan uang, cuma untuk kalian permalukan dengan kata2 ""INI MEMANG UDAH BAYAR????"". Ini kan hal yg sangat mendasar dan sepatutnya dipahami utk tidak dilakukan.

Saran saya untuk manajemen:
Kalau tidak bisa perbaiki nilai attitude dari para staf dan pelayan, LEBIH BAIK TUTUP SAJA!";Indra
pizza hut restoran_jl. dr. setiabudi no.87;Pizza Hut Restoran;4.7;5108.0;Jl. Dr. Setiabudi No.87;Kota Bandung;Restoran Pizza;"Tempat ini selalu jadi pilihan kalau lagi mau makan Pizza. Tempat nyaman, parkiran luas dan aman, pelayanan ramah, soal rasa, udah tiada duanya. ||| Pizzanya enak dan besaaar.
Salad sangat worth it.

Tapi yang paling +++++ itu pelayanannya. Juara banget semua mbaknya ramah, helpful, sat set juga. ||| Staffnya super ramah!
Comfy place dan rasanya udh ga usah diraguin lagii!
Place to go with family or friends ||| mas kasir ini pelayanan nya belagu banget. nada bicara nya gak sopan karena saya tanya ada promo pembayaran apa.
tolong di tindak ya pihak management pizza ||| happy sekalii, aku cuma mau redeem birthday treats ajaa tapi tetap dilayani dengan baik dan ramah buangettt! sehat2 yaa buat semua crew🥰
pizza hut memang memorable banget, dari dulu kecil andalan selalu dateng sama keluarga🫶🏻
free pizza nya juga enak dan niat bgtt, manis ada rasa ciri khas dough nya pizzahut yg enakk dan empuk ituuu😍😍 ||| Standar pizza hut deh, tempat luas dan nyaman pelayanan juga ramah.
Btw dri dlu pengen bgt lasagna , skrng kebetulan nyoba. Dan yahhh... Ternyata gk terlalu enak menurut sy teksturnya lembek banget (kirain bakal ada crispynya gitu soalnya keliatan renyah kyk pastry 😬, ternyata beneran kyk bubur bgt) Mending beli pizza aja sekalian / pasta yg lain (harga 60-70k an deh lupa).
Gpp lah ,  yg penting udh gk penasaran ||| Aaaaaaa seneng bgt akhirnya nemu pizza dengan full topping, yang harganya under 50K aja dan aku dapet promo setiap jumat jadi cuma 20rb loh 🤩🥰
Warga cihampelas wajib kesini ini mahhh enak bgttt 💕 ||| favorit tempat makan pizza sekeluarga, lokasinya keren, ambience nya syahdu, parkir luas & adem, yg paling utama karyawannya ramah2 + baik sekali.....keep the good service 😊👍 ||| Salah satu lokasi Pizza Hut di Jalan Dago Bandung , tempatnya cukup nyaman, parkir juga luas, strategis , pelayanan cukup cepat. Kalau rasa memang standard Pazza Hut. ||| pizzanya enak, tempatnya luas dan nyaman, cocok untuk acara ulang tahun dan makan” keluarga. Pelayanan cepat & ramah. Recommended 💯⭐️";Indra
grand arjuna hotel bandung_jl. ciumbuleuit no.152;Grand Arjuna Hotel Bandung;4.1;3580.0;Jl. Ciumbuleuit No.152;Kota Bandung;Hotel;"ABSOLUTE TRASH!!! JANGAN PERNAH BOOKING HOTEL INI - KAMAR KOTOR, KAMAR MANDI MENJIJIKAN, LANTAI & KLOSET KUOTOOORRRR!!! HANDUK BEKAS MASIH TERGANTUNG! STAFF MALAS & TIDAK HELPFUL!!! ||| Saya memutuskan untuk kembali menginap di Grand Arjuna Hotel setelah sekian lama, dan jujur saya sangat terkesan dengan transformasinya. Hotel ini sudah jauh berbeda dan jauh lebih baik dari yang dulu! Banyak sekali perubahan signifikan yang langsung terasa sejak pertama kali check-in.||Kebersihan & Kamar: Begitu masuk kamar, suasananya terasa sangat segar dan bersih. Kamarnya ditata dengan rapi, bebas dari debu, dan pemeliharaannya sekarang luar biasa.||Tempat Tidur: Kasur dan bantalnya sangat empuk, bersih, dan menggunakan linen berkualitas. Bikin tidur malam jadi sangat nyenyak setelah seharian beraktivitas.||Kamar Mandi: Ini perubahan yang paling saya acungi jempol. Kamar mandinya sekarang sangat bersih, wangi, keran dan shower berfungsi dengan sangat baik, dan tidak ada lagi kesan usang seperti dulu.||Pelayanan: Staf hotel sekarang jauh lebih ramah, responsif, dan profesional. Proses check-in dan check-out pun berjalan sangat cepat.||Makanan: Menu sarapan dan makanannya sekarang punya banyak variasi dan rasanya jauh lebih lezat serta disajikan dengan higienis.||Grand Arjuna Hotel benar-benar sukses melakukan upgrade besar-besaran. Sangat worth it dan pasti akan jadi pilihan utama saya lagi kalau berkunjung ke sini. Pertahankan terus kualitasnya! ||| Jgn tertipu sm foto. Aslinya mah ini rongsok bgt. Kamar suit room harga 1,7jt fasilitasnya gak sepadan bgt.
1. Furniture banyak yg udah ke kelopek
2. Di sofa ada bekas makanan yg gak dibersihin
3. Shower kan hal yg paling penting yak, tp ini kecil bgt keluarnya, akhirnya kita gamandi.
4. Lampu kasur rusak, aseli ini paling nyebelin bgt. Gue gabisa tidur nyaman, dah mana pas melek mata, curtainnya tembus cahaya, jadinya kek sakit bgt mata dan pala gue yaLord.
5. Menu sarapannya enak dan berkualitas bagus, tapi kuantitasnya gak dijaga, nunggu udah habis 0% dulu baru diisi, trs mau ambil kacang ijo tp mangkuknya gaada akhirnya gue ambil pake gelas. Penasaran, manajernya lg ngapain si.
6. Gue jatoh dari tangga lt.2, krn lantai ama tangga gakeliatan ada bedanya dah mana mata gue silinder minus, alhasil kaki gue keseleo. Hikss

Semangat deh klean. Dah ah, gamo balik lg kesini. ||| Plus:
Ac dingin, water heater berfungsi baik, ruangan tidak berbau.

Minus:
Wastafel kamar mandinya bocornya bikin agak banjir lantai kamar mandi pas lg nyalain kran wastafel.

Cermin dikamar mandinya imut yg tadi awal saya kira ga ada kaca, eh tau2nya mungil cuma sejengkal.

Cermin didekat teko listrik ada noda kerak.

Breakfastnya gak bisa yg ayce, gak bs makan banyak menu kayak prasmanan, jd breakfastnya dikasih 3 pilihan menu (western, indonesia, continental), mgkin karena sepi jd mrasa rugi kali ya klo breakfast kyk tipe ayce

Wifinya kurang luas sinyalnya cuma 1 batang deket jendela. ||| Pengalaman menginap yang luar biasa di Grand Arjuna Hotel! Lokasinya sangat strategis, dekat dengan pusat kuliner dan aksesnya mudah. Kamarnya bersih, luas, dan wangi—poin plus untuk kasurnya yang sangat nyaman buat istirahat.

Fasilitas kolam renangnya terawat dan anak-anak sangat betah. Menu sarapannya juga variatif, mulai dari masakan lokal sampai western, rasanya juara! Staf sangat ramah dan proses check-in/out cepat tanpa kendala. Sangat direkomendasikan untuk staycation keluarga.";Indra
java bean_rumah mode, jl. dr. setiabudi no.41;Java Bean;4.3;99.0;Rumah Mode, Jl. Dr. Setiabudi No.41;Kota Bandung;Restoran;"Setiap kali datang ke bandung tidak pernah terlewatkan untuk makan duluu kesini ,Tempatnya bagus dan nyaman sekali 🙌🏻
Pelayanannya baik dan ramah ramah,
Makanannyaa sudah pastiii enak enak doong🍛🥙 ||| Pelayanan dari Mas Ray luar biasa, kita pesan 2 Iga + Ayam combo, makanannya enak 👍 ||| Tiap kebandung always mampir kesini , tempatnya nyaman , makanan nya enak” , service nya mantep pertahankan terus kualitasnya ya 😍👌 ||| Ada di rumah mode,kita pilih karena ada live musik dekat meja makan.
Nasi ayam tangkap kremes isinya ayam goreng,urap dan sambel. Rasa enak,kremes segar,porsi pas.
Jus alpukat enak,gak pahit.
Fresh Orange,kayaknya sugar free,,bolehlah
Nasi goreng buntu enak,rekomend.
Pizza enak gak mengenyangkan.
Bala bala menurut saya agak asin.
Pelayanan cepat dan ramah,,mba dan mas nya menyenangkan. ||| Ke Bandung, ya makan cuanki dong ya.
Pas sampe Bandung, tujuan pertama ke RuMod, duduk2 cantik di Java Bean, pas banget ada cuanki.

Makan siang nya cuanki
Review jujur: cuanki nya kurang enak si menurutku, isi an nya keras semua, kecuali 1 buah bakso nya, lumayan 😢
Harga per porsi : 40ribuan, isi nya ada 4 macam.
Lalu kita pesan es teh tawar 2 gelas harga 47k

Makan malam balik lagi ke sini, karena deket hotel dan malam ini hujan, jd mager buat kemana2.
Malam ini kita pesan
Soto betawi+nasi : harga 1 porsi nya 80k-an
Ayam tangkep kremes+nasi: harga 1 porsi nya 56k-an.
Review:
soto daging nya enak, daging nya banyak, santan nya oke, dan kuah nya panas.
Ayam tangkep nya enak, sambel nya enak, dikasih urap juga, cuma gk bisa pilih dada atau paha, alasan mba mba nya gk bisa pilih karena lagi rame 😃
Total kita makan bertiga malam ini: 249k";Indra
pepper lunch_paris van java mall, paris van java, jl. sukajadi no.137 - 139 blok rl-a-08;Pepper Lunch;4.6;843.0;Paris Van Java Mall, Paris Van Java, Jl. Sukajadi No.137 - 139 Blok RL-A-08;Kota Bandung;Restoran Steak Jepang;"Hari ini ada promo Kartini Day. Makanannya udah gak diragukan lagi pasti enak, tempatnta bersih, pelayanan juga Oke.
Thanks to kak Zaskia for the great services 🫶
Jadi tempat fav bersama teman dan keluarga ||| makanannya ga pernah fail selalu enak, ambiencenya jugaa enak dan cocok untuk para wibu 🤭 tadi juga dilayani sm staff yg lansia yg masih semangat kerja, keren dehh pepper lunch memberdayakan lansia 👍 kak rizqi juga sangat helpful dan ramah saat melayani. overall 10/10 experience hehe ||| Datang ke sini di jam buka puasa. Akhirnya WL. Baru kebagian meja pas di jam 8-an. Antreannya lumayan panjang. Untungnya semua karyawannya gercep. Maknyus! ||| Sudah sering makan di Pepper Lunch, untuk yang cabang PVJ tempatnya cukup luas dan kadang antri kalau weekend. Untuk makanan overall semuanya enak dan rasanya konsisten. Terima kasih untuk mas Galuh dan Early karena melayani customer dengan baik. Sukses untuk kedepannya! ||| pertama kalii makan disinii, dan bener bener sesuai ekspetasi aku sii, makanannya enak enakk, aku sukaa banget pake tambahan telur. terus pelayanannya juga ramah yaa, aku tadii dari awal pintu masuk udah seneng karnaa kaka nya ramahh, siapa yaa namanya kalau gasalah kak riyantii, terimakasih banyak yaa🫰🏻🤍";Indra
andalucia lodge & brunch bandung_jl. sukaraja ii no.318;Andalucia Lodge & Brunch Bandung;4.7;240.0;Jl. Sukaraja II No.318;Kota Bandung;Hotel;Kamarnya lega, luas, air panas ada, odol sabun ada, ada rooftop. Minusnya, internetnya kadang cepet banget kadang ngilang, lamaaaa bgt. Terus wastafel lt 3 bunyi krocok2 mulu gatau kenapa. Teh kopi ga di kamar. Bikin di luar ada dispenser dan teh kopinya ambil di lt 1 ||| realpic yang di foto dan aslinya sama, kamar nyaman estetik. amenities lengkap, disediakan galon juga tiap lantai. kalo mau makan di depan ada resto, lokasi lumayan strategis tapi harus jeli karna hotelnya masuk dalam ruko. minusnya gaada lift, dapet kamar di lt 3 bolak baliknya cape juga ||| Bisa dibilang hidden gem, dan engga expect kalau roomnya bagus dan worthed banget dengan budget segini. Sangat2 rekomen buat stay di Bandung dan engga jauh dr pintu tol Pasteur. Thumbs up 👍 ||| Tempat nyaman untuk istirahat, bersih kamarnya. Kasurnya enak banget. Air minum jg tersedia free refill. Akses jg mudah. Dua malam disini kerasan banget. Terima kasih ya andalucia. ||| Tempatnya bagus dan aesthetic, cukup nyaman juga short stay disini. Bisa longstay juga disini dengan harga lebih murah. Fasilitasnya cukup lengkap. Kamarnya nyaman dan cukup besar. Harganya affordable. Setiap lantai ada dispenser. Rooftopnya besar dan luas. Banyak area hijau.;Indra
nasi goreng tiarbah bandung timur_jl. cigadung raya tengah no.16;Nasi Goreng Tiarbah Bandung Timur;4.9;98.0;Jl. Cigadung Raya Tengah No.16;Kota Bandung;Restoran Nasi Goreng;Selalu jd nasgor favoriteku dr jaman lokasinya masih di bandung timur, skr udh pindah ke tubagus pengen bgt nyoba dine in kesana tapi masih belom sempet, semoga next bisa dine in disanaa! Sukses terus nasgor tiarbah bandung.✨✨ ||| akhirnya tiarbah skrg jadi deket rumah, mantap nasgornya , udah pernah beberapa kali beli dr dulu pertama muncul di Bandung. ||| Enaakkk nasgor nyaaa gak terlalu berminyak. Fav nasgor sei sapi pedes sedang 👍👍👍 ||| Nasi goreng terbaik di Bandung. Chef nya ramah banget. Rela jauh-jauh dari majalaya kesini cm buat beli disini ||| Nasi goreng ter enak di bandung dari dulu rasa nya masih konsisten dan tempatnya nyaman pelayanan good an bersih, sukses selalu nasgor Tiarbah ||| Selalu jd nasgor favoriteku dr jaman lokasinya masih di bandung timur, skr udh pindah ke tubagus pengen bgt nyoba dine in kesana tapi masih belom sempet, semoga next bisa dine in disanaa! Sukses terus nasgor tiarbah bandung.✨✨;Indra
gula merah_mall, paris van java, jl. sukajadi no.131-139 lt.rl;Gula Merah;4.0;190.0;Mall, Paris Van Java, Jl. Sukajadi No.131-139 Lt.RL;Kota Bandung;Restoran;"Lokasi di pvj. Ada 2 ruangan, yg depan smoking room. Yg dalam non smoking.

Ruangan bersih, jam makan siang ramai. Cm AC kurang dingin.

Kebetulan istri yg makan. Sy masih kenyang jd ngegado aja. Pesen sop buntut goreng, nasi bakar, sayur buncis sama udang bakar pangandaran. Mnm es teh.

Enak menunya, ya 8,5/10 👍🏻

Krg lebih 300rban makan ber 2 ||| Menu makanan banyak variasinya dan nyaman dilidahnya. Layanan prima dan ramah dengan suasana tempat makan yang non smoking dan smoking. Di ruangan merokok sejuk dan nyaman ||| Tempatnya luas, bersih, makanan pun enak. Tempat favorit apabila ke PVJ bersama keluarga ||| Baru pertama kali main ke Mall PVJ di hari libur weekend nyobain makan siang di restoran gula merah nusantara, masakan Indonesia tempatnya bersih areanya cukup luas di area mall seperti ini ada ruangan smoking dan non smoking cocok buat bawa keluarga pelayanan nya ramah dan cepat meski lagi rame harga di atas rata rata tapi workh it buat rasa dan porsinya ||| Resto dengan menu khas sajian nusantara. Banyak pilihan menu makanan dan minumannya, dan rasanya enak-enak sih pesanan saya. Porsinya juga terbilang banyak, untung aja saya sharing ramai-ramai dengan keluarga. Nasi goreng empal dan iga bakar madu nya oke. Cuma untuk cendol durian kurang mantap karena cendolnya frozen (pas saya minum masih agak beku)...

Untuk harga masih reasonable ukuran resto di mall. Pembayarannya bisa debit dan QRIS juga. Oke lah Gula Merah";Indra
wingstop - cihampelas bandung_no.155 b, jl. cihampelas;Wingstop - Cihampelas Bandung;4.5;577.0;No.155 B, Jl. Cihampelas;Kota Bandung;Restoran Hidangan Sayap Ayam;"Keliatan kecil di luar, pdhal dalemnya luas ada mini Playground (masuk lagi ke pintu di dalem)
Udah lama gk beli Wingstop dlu beli di paskal terus skrng udh tutup nyoba lagi disini .
Beli beberapa varian dan semuanya enak sih (kecuali Atomic, dia pedesnya kek pake tambahan jahe jadinya pedes aneh 🤨mana pedes banget pula).
untuk ukuran ayam yg crunchy wings dia ukurannya besar, tekstur ayamnya lembut banget
(btw lebih worth it dan murah klo beli paket juara cmn 25k udh dpt nasi,ayam sama minum)
.
Tapi ya ternyata memang paling enak itu Lousiana Rub , Garlic parmesan sama Cajun aja hehe yg lain kureng.
untuk minuman free Refill ya sepuasnya ada cola, fanta,sprite,frestea gitu aja sih.
Untuk pelayanan oke banget, kasir jelasin menu promo dengan detail syarat dll bahkan sy dikasih tau ada menu kupon dan voucher gitu biar lebih murah. Lumayan bgt loh.

Btw kalo nyari colokan bisa kesini aja sih, tiap kursi bener bener dikasih colokan 😂 ||| Take-away aja buat stok makanan selama nginep hihihi. Di pinggir jalan cihampelas, ga jauh dari ciwalk.

Bersih, interiornya ga rame. Tidak terlalu banyak pengunjung juga. Silih berganti, datang dan pergi. Jadi tidak terlihat ramai, tapi ada aja. Aneka menu nya variatif, dan enak-enak hihihi. Niat nya mau beli apa, eh malah jadi banyak tambahannya hahaha.

Karyawan nya tidak banyak, tapi ramah dan helpfull sekali. Nti jajan lagi deh ya, kalau mampir ke cihampelas ||| not bad. tempatnya lumayan luas, ada mini playground cocok kalo dtg sama keluarga. aga kaget stafnya dikit bgt trs kasir sama kitchen aga jauh sectionnya harus jalan dulu kebelakang. kalo rame pengunjung keknya lama sih ini, but kebetulan lagi sepi waktu dateng jadi cepet ||| Letaknya strategis di pinggir jalan utama Cihampelas, sebelahnya banyak hotel-hotel. Disini banyak juga orderan dari aplikasi online jadi banyak ojol yg standby diluar. Kasirnya cuma seorang jadi agak lama diprosesnya. Tempat makan indoor lebih kecil dibanding outdoor. Ada tempat mainan anak di bagian belakang. Bisa refill minum tapi khusus frestea sama soda aja. Cuma sayang WC nya kurang bersih, shower head nya rusak. ||| Menunya beragam, rasanya juga unik-unik beda sama yg lain. Tempatnya juga luas, bersih, dan nyaman. Pelayanannya oke bgt ramah dan satset";Indra
ramen 38 sanpachi mayfair_mayfair, jl. sukajadi no.228 lt.1;Ramen 38 Sanpachi Mayfair;4.5;660.0;Mayfair, Jl. Sukajadi No.228 Lt.1;Kota Bandung;Restoran Ramen;"salah satu ramen non halal di bandung yg udh cukup lama. selalu kesini klo lagi pengen makan ramen yg non halal karna porsinya besar dan cukup jadi comfort food. staffnya ramah”, suasananya tenang. enak buat ngobrol santai jga ||| Edit: tambahan foto makanan

Amazing non halal ramen restaurant!

Makanan:
Ramen disini beneran rasanya enak. Mulai dari kuah, teksture mienya dan porsinya semua maximum point.
Porsinya besar, seriusan mienya ga pelit. Makan 1 super kenyang, masih bisa sharing porsinya.
Untuk karaage dan gyoza, rasa dan porsinya oke not special tapi cukup untuk jd pendamping makanan.
Yakisoba juga enak rasanya, tapi sudah disesuikan dengan lidah Indonesia beda dengan rasa aslinya.
Lalu ada fried chicken apa lupa, tapi enak rasanya asem, manis, pedas.

Tempat & Pelayanan:
Tempatnya nyaman dan bersih, pelayan juga ramah menjelaskan masing2 rasa ramen dengan baik dan detil.

Overall recommended sekali kalau mau makan ramen di kota Bandung. Very happy to eat here. ||| Salah satu cabang kedai ramen di Bandung. Untuk rasa dan kualitas lumayan ok, disini ada menu pork nya. Tonkotsu nya enak cuma sayang kurang lekoh rasanya. Yakisoba nya terlalu gurih. beli 2 makanan utama dapet free Chicken Karaage dan agar. Overall boleh dicoba! ||| Pelayanannya cepat, staff cekatan. Ramennya selalu enak, ada yg non- halal. Tori karaage nya jg crispy banget. Lg ada promo beli 2 ramen dpt gyoza grg 8pc ||| Legend ramen dari awal 2000an. Rasa jigoku ramennya nggak pernah berubah.";Indra
warung celup seafood bandung_jl. terusan cigadung no.12;Warung Celup Seafood Bandung;4.4;1465.0;Jl. Terusan Cigadung No.12;Kota Bandung;Restoran Seafood;Udah dua kali makan di Warung Celup Seafood dan selalu puas! Seafood-nya fresh, bumbunya meresap, pedesnya juga nagih banget. Porsinya pas dan harganya masih ramah di kantong. Tempatnya sederhana tapi nyaman buat santai makan. Pokoknya tiap ke sini selalu puas, bakal balik lagi sih!😍💓 ||| mantap poll, ambil yg paket super tumpah bisa untuk 2-4 org, saus padang, isiannya lengkap ada kepiting, udang, octopus, kerang laut, dan sayuran😋🤩👍🏻 ||| ini enak bgt, bumbunya beda dr yang lain (bukan saos padang, bukan saos asam manis), pedesnya poll, aneka seafoodnya juga seger, porsinya gokil banyak bgt bisa buat makan ber 3/4, minusnya tempatnya agak kurang nyaman karena dipinggir jalan bgt dan ADA KUCING😭😭😭😭💔 ||| Warung celup menyajikan menu dominan seafood dan ada ayam juga, konsepnya dengan menu tumpah makan dengan alas di atas meja, porsinya banyaaak harga worth it, rasa saus padangnya enak dan nagih, penyajiannya cepat, tp kami gak pesan seafood kami pesan sayap sayap tumpah puas dan cumi goreng tepung dengan nasi sebakul, karna ramadhan dsini ramai yg bukber, pelayanan cepat dan pelayannya baik, bisa booking dulu atau datang langsung jg bisa, rekomen makan disini dengan konsep makan tumpahnya, tempatnya ada banyak meja dan kursi, parkirnya gak trllu luas, dan lokasinya di pinggir jalan ||| Seafood paling enakkkk yang pernah aku cobaa, banyak daging nya, bumbunya lekoh banget, kenyang banget buat porsi ber 2 dan buat ber 4 juga masih aman kayanyaa. Bestttt 👌;Indra
mie gacoan bandung - paskal_jl. pasir kaliki no.181;Mie Gacoan Bandung - Paskal;4.6;7171.0;Jl. Pasir Kaliki No.181;Kota Bandung;Restoran Mie;"Tempatnya luas bersih dan nyaman. Datang kesini dengan pesanan Mie Suit yang penampilan dan rasanya sama dengan mie yamin asin. Dan minumannya Es Teklek yang dingin
menyegarkan. Rasanya enak2 sesuai dengan ekspektasi  saya. Di restoran cepat saji ini tersedia pula aneka menu lainnya yang menggugah selera dengan harga yang murah meriah.. ||| Tolong management dievaluasi kinerja outletnya.. Saya nunggu dari payment sampe datang barang ada 33 menit, yang gak wajar dari biasanya.. Yang dari pelanggan duduk cuma 4 meja nunggu sampe meja udah penuh, bahkan meja yang baru datang pesenannya udah datang, pesenan saya belum kunjung datang.. Sekali lagi tolong dibenahi pelayanan nya.. Dahulukan antrian yang lebih awal.. Seenggaknyakalob misal pesenan belum kumplit, boleh sebagian dulu dikasih.. ahh gitu weh pokonya mah.. Paham lahh maksud saya yahh pa bu management ||| Makanannya enak, sambalnya bisa dipisah. Suasananya nyaman dan ada kebijakan baru untuk pesan langsung di meja dan bayar dengan q-ris jadi lebih memudahkan saya untuk memesan. ||| Ada beberapa tempat gacoan yang gak sesuai selera Tah itu terlalu berminyak atau rasanya gak konsisten di mie nya.
Tapi ini salah satu gacoan Ter enak yang di bandung, kalo gak k sini aku suka yg di bubat.
Best dech buat ayam rambutan di sini juga enak selain udang keju harus coba ya ||| Ini kenapaa ya tiap pembayaran debit mesin EDC selalu error? Bolehh kasih saran ga ya mesin EDC nya diganti yang approve semua kartu kejadian kaya gini udah ngalamin 2x";Indra
