title;stars;text;publishedAtDate;likesCount;name;reviewerNumberOfReviews;isLocalGuide;responseFromOwnerDate;responseFromOwnerText;originalLanguage;publishAt;rating;reviewId;reviewImageUrls/0;reviewImageUrls/1;reviewImageUrls/2;reviewImageUrls/3;reviewImageUrls/4;reviewImageUrls/5;reviewImageUrls/6;reviewImageUrls/7;reviewImageUrls/8;reviewImageUrls/9;reviewImageUrls/10;reviewImageUrls/11;reviewImageUrls/12;reviewImageUrls/13;reviewImageUrls/14;reviewImageUrls/15;reviewImageUrls/16;reviewImageUrls/17;reviewImageUrls/18;reviewImageUrls/19;reviewImageUrls/20;reviewImageUrls/21;reviewImageUrls/22;reviewImageUrls/23;reviewImageUrls/24;reviewImageUrls/25;reviewImageUrls/26;reviewImageUrls/27;reviewImageUrls/28;reviewImageUrls/29;reviewImageUrls/30;reviewImageUrls/31;reviewImageUrls/32;reviewImageUrls/33;reviewImageUrls/34;reviewImageUrls/35;reviewImageUrls/36;reviewImageUrls/37;reviewImageUrls/38;reviewImageUrls/39;reviewImageUrls/40;reviewImageUrls/41;reviewImageUrls/42;reviewImageUrls/43;reviewImageUrls/44;reviewImageUrls/45;reviewImageUrls/46;reviewImageUrls/47;reviewImageUrls/48;reviewImageUrls/49;reviewOrigin;reviewUrl;reviewerId;reviewerPhotoUrl;reviewerUrl;textTranslated;translatedLanguage;visitedIn;;;;;;;;;;;;
Numira Baby N Kidz Store;5;Makasih.. Good Job !!!;2018-10-18T07:45:11.351Z;0;yessiumizia nuraina;1;FALSE;;;id;7 tahun lalu;;ChZDSUhNMG9nS0VJQ0FnSUR3Z0k3ZE5REAE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR3Z0k3ZE5REAE!2m1!1s0x0:0x700ee4f11a2fd951!3m1!1s2@1:CIHM0ogKEICAgIDwgI7dNQ%7C%7C?hl=id;1,14277E+20;https://lh3.googleusercontent.com/a/ACg8ocJYyfaeE0W9gyG5eYRgfEhfNslhSTnzDUFg8NdM0Bm7_ebMZA=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/114276578430839635056?hl=id;;;;;;;;;;;;;;;
Numira Baby N Kidz Store;5;;2024-01-02T16:45:53.749Z;0;Gilar Gilang Ginanjar;3;TRUE;;;;2 tahun lalu;;ChdDSUhNMG9nS0VJQ0FnSUMxdmRLTTBBRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMxdmRLTTBBRRAB!2m1!1s0x0:0x700ee4f11a2fd951!3m1!1s2@1:CIHM0ogKEICAgIC1vdKM0AE%7C%7C?hl=id;1,14505E+20;https://lh3.googleusercontent.com/a-/ALV-UjVut5gcMHUVLusZ1bBorTHCrIDvSAqQ8FCQx7r0MKjWumakYS-ONA=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/114504987930595639825?hl=id;;;;;;;;;;;;;;;
Numira Baby N Kidz Store;5;;2018-11-01T05:10:57.317Z;0;endra gunawan;23;TRUE;;;;7 tahun lalu;;ChZDSUhNMG9nS0VJQ0FnSUNJM0pEMVpBEAE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNJM0pEMVpBEAE!2m1!1s0x0:0x700ee4f11a2fd951!3m1!1s2@1:CIHM0ogKEICAgICI3JD1ZA%7C%7C?hl=id;1,07953E+20;https://lh3.googleusercontent.com/a-/ALV-UjWFHweqd1B99jszR8yLxWbDBhZ9OYJkisTmZvoOtkttOHed4ztQ=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/107952894815110295618?hl=id;;;;;;;;;;;;;;;
Bandar Baju Anak Bandung;5;murah terjangkau mantapppp;2025-03-28T06:34:22.684Z;0;Daniel wijaya;2;FALSE;;;id;setahun lalu;;ChZDSUhNMG9nS0VJQ0FnTUR3OF9mTFR3EAE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUR3OF9mTFR3EAE!2m1!1s0x0:0xef689efcd01ad476!3m1!1s2@1:CIHM0ogKEICAgMDw8_fLTw%7C%7C?hl=id;1,16081E+20;https://lh3.googleusercontent.com/a-/ALV-UjWUYuLk_HdSuhroUXEJbt3_yVmiCuYpoy4smX3O8ti7zPlEvLI=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/116081139031899381948?hl=id;;;;;;;;;;;;;;;
RONGSOK PA MASDI BESI TUA;5;Mantap nih masdi rongsok harga sudah dicek paling tinggi , pegawai nya pd gesit , pelayanan nya ramah.;2025-08-20T05:33:50.273Z;0;Ari Gunawan;3;FALSE;2025-08-20T05:48:35.000Z;Mudahan rezeki bapa lamcar jaya🙏🏻 terima kasih;id;9 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2sxaVIwZFpWbXRqWVVrMlVYcHRSa3hRWjFjeVEwRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxaVIwZFpWbXRqWVVrMlVYcHRSa3hRWjFjeVEwRRAB!2m1!1s0x0:0x6a0abfdb77ff3f83!3m1!1s2@1:CAIQACodChtycF9oOk1iR0dZVmtjYUk2UXptRkxQZ1cyQ0E%7C%7C?hl=id;1,03645E+20;https://lh3.googleusercontent.com/a-/ALV-UjVVplWUjOQi4e-QqF1xs_hR5DOXLtCv311vD-0f6A9FR3U0zrPQ=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/103644746078707209821?hl=id;;;;;;;;;;;;;;;
RONGSOK PA MASDI BESI TUA;5;Harga bagus, timbangan akurat. Yang punya lapak ramah dan baik;2026-04-10T11:58:26.013Z;0;Indra Bonenegara;1;FALSE;;;id;2 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT21STk0zSnRORmgyZGtoRGRHOU9OMTgzWTA0eVZIYxAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21STk0zSnRORmgyZGtoRGRHOU9OMTgzWTA0eVZIYxAB!2m1!1s0x0:0x6a0abfdb77ff3f83!3m1!1s2@1:CAIQACodChtycF9oOmRNM3JtNFh2dkhDdG9ON183Y04yVHc%7C%7C?hl=id;1,01672E+20;https://lh3.googleusercontent.com/a/ACg8ocKV1Fy3Kd_0rTHUhgmQOlNFGs19va2jpdeYFLbRNFeLHf5QjA=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/101672010003242445859?hl=id;;;;;;;;;;;;;;;
RONGSOK PA MASDI BESI TUA;5;Ada no wa saya mau jual. Besi;2026-01-10T03:48:38.817Z;0;Dio Resta Fachruly;3;FALSE;;;id;5 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2toa1dFTnVhWE5PVDBOSWQxcHNPRVUzVEc4NFEwRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toa1dFTnVhWE5PVDBOSWQxcHNPRVUzVEc4NFEwRRAB!2m1!1s0x0:0x6a0abfdb77ff3f83!3m1!1s2@1:CAIQACodChtycF9oOkhkWENuaXNOT0NId1psOEU3TG84Q0E%7C%7C?hl=id;1,04974E+20;https://lh3.googleusercontent.com/a/ACg8ocII9j_2C7vkUvZXNKoxLWorRg32f8NxQUfSqI0zDsHXjhJzKA=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/104973529916050102461?hl=id;;;;;;;;;;;;;;;
RONGSOK PA MASDI BESI TUA;5;Harga bersahabat bisa di jemput ke tempat juga mantap berkah terus;2025-08-19T11:35:34.816Z;0;Iqbal Muhammad Noor;14;TRUE;2025-08-19T11:51:17.000Z;Terima kasih pa, semoga rezekinya tambah lancar dan sehat selalu 🙏🏻;id;9 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2xKVVdrSmtMVWhzT1dwSVltd3RTRXRXWkdwbFNIYxAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKVVdrSmtMVWhzT1dwSVltd3RTRXRXWkdwbFNIYxAB!2m1!1s0x0:0x6a0abfdb77ff3f83!3m1!1s2@1:CAIQACodChtycF9oOlJUWkJkLUhsOWpIYmwtSEtWZGplSHc%7C%7C?hl=id;1,10808E+20;https://lh3.googleusercontent.com/a-/ALV-UjXW5ijyQcUzGJ84knaIf6GfMbN0mN-u6vKLi09r5e0JJR1_hRA=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/110808016763763962564?hl=id;;;;;;;;;;;;;;;
RONGSOK PA MASDI BESI TUA;1;Berapa harga besi super per kg nya;2026-03-28T08:59:49.848Z;0;Abdul Aziz Aziz;2;FALSE;;;id;2 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2twdk9GTXliREJxWjNOMVVtUlFSbk5EUzBGcmVuYxAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2twdk9GTXliREJxWjNOMVVtUlFSbk5EUzBGcmVuYxAB!2m1!1s0x0:0x6a0abfdb77ff3f83!3m1!1s2@1:CAIQACodChtycF9oOkpvOFMybDBqZ3N1UmRQRnNDS0Frenc%7C%7C?hl=id;1,08554E+20;https://lh3.googleusercontent.com/a/ACg8ocIP8dpgcOSePhvfIkcYNApnp517AfW3gGj1Ci9WS-9QoO7Isg=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/108553791344177180624?hl=id;;;;;;;;;;;;;;;
Grosir Pakaian Anak dan Dewasa;4;;2022-06-05T12:35:33.292Z;0;MarlanD Coy;16;TRUE;;;;4 tahun lalu;;ChdDSUhNMG9nS0VJQ0FnSUNPb3Fhd19BRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNPb3Fhd19BRRAB!2m1!1s0x0:0xfffe08c2d961b854!3m1!1s2@1:CIHM0ogKEICAgICOoqaw_AE%7C%7C?hl=id;1,09777E+20;https://lh3.googleusercontent.com/a-/ALV-UjW-THESPQFc2TKZQYyGvpWWa2RhoQSE-0gU_7w7rMKLQ3ZcOEGj=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/109777470944230267944?hl=id;;;;;;;;;;;;;;;
thriftup clothes;5;;2024-03-06T07:37:19.910Z;0;Daniii Hndsm;0;FALSE;;;;2 tahun lalu;;ChZDSUhNMG9nS0VJQ0FnSUM5Z2M3aWJnEAE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5Z2M3aWJnEAE!2m1!1s0x0:0xaa61fdeff4532967!3m1!1s2@1:CIHM0ogKEICAgIC9gc7ibg%7C%7C?hl=id;1,1E+20;https://lh3.googleusercontent.com/a-/ALV-UjUYh5egkoV50FBHgt7kmeufmWtYeNBWicGROUThce6B-X-KqubbNA=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/109999795116384155215?hl=id;;;;;;;;;;;;;;;
GOOBIIDOT (KONVEKSI KAOS; GROSIR KAOS POLOS; PO KAOS SABLON; DLL);5;Mantap , recomended deh pokoknya buat yg mau nge maklun , jaitannya rapih , pertahankan 👍👍👍;2025-12-28T12:53:38.666Z;0;Teguh Pirman;1;FALSE;;;id;5 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2kwelQwbFdNVnBTU2tScWVsZE1ZMmQ2Wm1kUFYyYxAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kwelQwbFdNVnBTU2tScWVsZE1ZMmQ2Wm1kUFYyYxAB!2m1!1s0x0:0x6cd78d3325196d3d!3m1!1s2@1:CAIQACodChtycF9oOi0zT0lWMVpSSkRqeldMY2d6ZmdPV2c%7C%7C?hl=id;1,13098E+20;https://lh3.googleusercontent.com/a-/ALV-UjVFqbSLd773FVvErHS8HASS6dWlFjM4M89MyuxGPGcHNYtELLY=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/113097534525051865664?hl=id;;;;;;;;;;;;
GOOBIIDOT (KONVEKSI KAOS; GROSIR KAOS POLOS; PO KAOS SABLON; DLL);5;Barangnya bagus jaitannya rapih harga cukup murah sesuai sama kualitasnya recommended pokoknya mah;2025-12-28T13:32:49.954Z;0;Pian Shopian;3;FALSE;;;id;5 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2paMFEwcHVTRnBvYmxWT2RtNXJZVlZEVURKamNVRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paMFEwcHVTRnBvYmxWT2RtNXJZVlZEVURKamNVRRAB!2m1!1s0x0:0x6cd78d3325196d3d!3m1!1s2@1:CAIQACodChtycF9oOjZ0Q0puSFpoblVOdm5rYVVDUDJjcUE%7C%7C?hl=id;1,18314E+20;https://lh3.googleusercontent.com/a-/ALV-UjXELX_pSGyFPyxSZb_uh-Bkw8M6ogCp-OcQ1-nYOFXv0dBZXkM=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/118314266094434877136?hl=id;;;;;;;;;;;;
GOOBIIDOT (KONVEKSI KAOS; GROSIR KAOS POLOS; PO KAOS SABLON; DLL);5;Pesanan dikirim tepat waktu, kualitas baju premium, bahan tebal namun tetap adem. Respon penjual cepat dan tepat;2025-12-28T12:57:16.316Z;0;Riandy Rynz;1;FALSE;;;id;5 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT21SNVdraE1XbEpuV0ZwdVlscHFZa2c1ZDBKRllrRRAB;https://lh3.googleusercontent.com/grass-cs/ANxoTn1txyj96USXp_wvns17GvERdOCOpIWBzDdSxQ_5NB07Re8OpffSpMh9vYeEtG4lpdOSWf3NKH6gXK51IfsuUT0bYoISXzSf_pvFcTVi_vkn7MXVmgSTw7DPbko997F_YBArHOxYJVQ6TpXv=k-no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21SNVdraE1XbEpuV0ZwdVlscHFZa2c1ZDBKRllrRRAB!2m1!1s0x0:0x6cd78d3325196d3d!3m1!1s2@1:CAIQACodChtycF9oOmR5WkhMWlJnWFpuYlpqYkg5d0JFYkE%7C%7C?hl=id;1,17247E+20;https://lh3.googleusercontent.com/a-/ALV-UjVNydt9PEWsPjieNdqDntp0iXUZmFVikSXDzu0_YqPqra1al101=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/117246796611490864769?hl=id;;;;;;;;;;;;
GOOBIIDOT (KONVEKSI KAOS; GROSIR KAOS POLOS; PO KAOS SABLON; DLL);5;bahan dan jahitan nya bagus dan rapih, amanah dan ramah juga untuk pelayan nya, over all it's good;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"wajib coba untuk kalian yg mau nge maklun😁👌""";2025-12-28T12:56:15.633Z;0;Kurnia Wandi;4;FALSE;;;id;5 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT214UmFuQldWVEJyUmpoZlduVXdWa290VFZaVlZsRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214UmFuQldWVEJyUmpoZlduVXdWa290VFZaVlZsRRAB!2m1!1s0x0:0x6cd78d3325196d3d!3m1!1s2@1:CAIQACodChtycF9oOmxRanBWVTBrRjhfWnUwVkotTVZVVlE%7C%7C?hl=id;1,0217E+20;https://lh3.googleusercontent.com/a/ACg8ocIjch0JhK6ClBsfiKFLAYsf37B-3jDgo7iMJRrEPWeesrYwVw=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/102169968563804373763?hl=id;;;;;;;;;;;;;;;;;
GOOBIIDOT (KONVEKSI KAOS; GROSIR KAOS POLOS; PO KAOS SABLON; DLL);5;Bisa Mnemukan sablon & konveksi yng mau diribetin minta ini itu diturutin alhamdulillah skali, mulai dri pelayann yng ramah, jelas dan admin fast respon;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bahan² bisa dipercayakan bagus dan berkualitas👍;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Terima kasih Goobiidot clothing & conveksi""";2025-12-28T18:37:19.482Z;0;Fahmi Haikal;13;TRUE;;;id;5 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2xONGFHOVFVbGh1Tmpsd2R6ZE9VVGx5VEhOalYwRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xONGFHOVFVbGh1Tmpsd2R6ZE9VVGx5VEhOalYwRRAB!2m1!1s0x0:0x6cd78d3325196d3d!3m1!1s2@1:CAIQACodChtycF9oOlN4aG9QUlhuNjlwdzdOUTlyTHNjV0E%7C%7C?hl=id;1,0045E+20;https://lh3.googleusercontent.com/a-/ALV-UjX4Jn1OxmmL4jSZ1F0S3julfJyedDJubPfezhRqNLUEwpNsJJLtZg=s1920-c-rp-mo-ba12-br100;https://www.google.com/maps/contrib/100450406487207135218?hl=id;;;;;;;;;;;;;;;;;
Setting Sablon Kaos DAN;5;Tempat setting film sablon dan desain yg di Bandung, hasilnya bagus dan sesuai pesanan bisa jadi rekan kerja bagi yg membutuhkan jasa setting film sablon maupun desain grafis;2021-02-12T23:56:46.880Z;1;Herman Kiansantang;1;FALSE;;;id;5 tahun lalu;;ChdDSUhNMG9nS0VJQ0FnSUN5eTRqZXV3RRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5eTRqZXV3RRAB!2m1!1s0x0:0x65b163df6875ba52!3m1!1s2@1:CIHM0ogKEICAgICyy4jeuwE%7C%7C?hl=id;1,01028E+20;https://lh3.googleusercontent.com/a/ACg8ocKCZ_2HIwX20fT7V4jrF2H4x434tcp5Z54UTQZOfWLK6FeFHQ=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/101028109166969423962?hl=id;;;;;;;;;;;;;;;
Setting Sablon Kaos DAN;5;Bagus ada yang dekat jadi bisnisnya lebih berkah recomended;2021-02-11T03:00:39.860Z;0;Fahmi fauzia Kaka;1;FALSE;;;id;5 tahun lalu;;ChdDSUhNMG9nS0VJQ0FnSUN5bzlDaXlnRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5bzlDaXlnRRAB!2m1!1s0x0:0x65b163df6875ba52!3m1!1s2@1:CIHM0ogKEICAgICyo9CiygE%7C%7C?hl=id;1,05944E+20;https://lh3.googleusercontent.com/a/ACg8ocL4hIkJRhXgYlUdKEFbxZfsBas8rzCr6vN7MFAgjlnt7BnDMQ=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/105943565789757548456?hl=id;;;;;;;;;;;;;;;
Setting Sablon Kaos DAN;5;Mantul sangat direkomendasikan;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"Masuk pa eko""";2021-02-11T02:47:24.759Z;0;Dian Kurniati;1;FALSE;;;id;5 tahun lalu;;ChZDSUhNMG9nS0VJQ0FnSUN5by1ENFpREAE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5by1ENFpREAE!2m1!1s0x0:0x65b163df6875ba52!3m1!1s2@1:CIHM0ogKEICAgICyo-D4ZQ%7C%7C?hl=id;1,17256E+20;https://lh3.googleusercontent.com/a-/ALV-UjUl43WK3dw6EaYz6MJ8yhIyTXLBkcBacdg7S9JX2EUbvFTWUhOyKQ=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/117256235392698434933?hl=id;;;;;;;;;;;;;;;;;
Setting Sablon Kaos DAN;5;Wadidaw keren bingit ramah dan gerce recomendd;2021-02-11T03:15:57.898Z;0;Samsung Galaksi;1;FALSE;;;id;5 tahun lalu;;ChZDSUhNMG9nS0VJQ0FnSUN5bzhqaWZnEAE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN5bzhqaWZnEAE!2m1!1s0x0:0x65b163df6875ba52!3m1!1s2@1:CIHM0ogKEICAgICyo8jifg%7C%7C?hl=id;1,05687E+20;https://lh3.googleusercontent.com/a/ACg8ocLllztjdLyB5IsazT1fbCvttlUr3FfT740uUun4jzsoXjjxmQ=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/105686660786871711860?hl=id;;;;;;;;;;;;;;;
Setting Sablon Kaos DAN;5;terima kasih toko sangat memuaskan recomended;2021-02-11T12:03:12.101Z;0;Wasman Wasman;4;FALSE;;;id;5 tahun lalu;;ChdDSUhNMG9nS0VJQ0FnSUN5NDl6UDdBRRAB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN5NDl6UDdBRRAB!2m1!1s0x0:0x65b163df6875ba52!3m1!1s2@1:CIHM0ogKEICAgICy49zP7AE%7C%7C?hl=id;1,00399E+20;https://lh3.googleusercontent.com/a/ACg8ocKH9nSiMBVyoiblpJFN15ANivdNg3EQmd09zRhMIfbwSBmRMA=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/100398512223071665883?hl=id;;;;;;;;;;;;;;;
ALLU Bandung Office & Beyond Cimanuk (Pembeli Barang Mewah seperti Tas; Jam Tangan dan Perhiasan);5;ALLU di Bandung ramah bgt pelayanannya dan bisa menerima tas, perhiasan, dan jam tangan branded bekas yang masih bagus dengan harga terbaik! Mereka trusted karena bekerjasama dengan negara Jepang dan CEOnya orang jepang juga. Jam nya juga bisa disesuaikan pokoknya klo ada barang yg sudah tidak dipakai tp masih ada harga jual langsung deal2an disini ajaa. Disini saya dilayani oleh mba Nova super ramah dan bikin konsumen nyaman juga untuk deal2an dllnya;2025-12-22T08:34:47.423Z;0;Miska Anisa;1;FALSE;;;id;5 bulan lalu;;Ci9DQUlRQUNvZENodHljRjlvT2trNGIyWmFkMHQzTVhsd2EybDBaa3R0ZW5GSVYxRRAB;https://lh3.googleusercontent.com/grass-cs/ANxoTn0Dw0ekzgHHcONAj-XpFa5KFty0Km4x-5X6Sgp90Dnyz4swEE83XSk7HmdG_uD09CfVs15Abc-UiiQlC3ajbycRLEFTp2Gi7uqjcpC4Rvh3dy_fnlg2XyRKNC6e0jsskIw1R5tT2HIcHSG4=k-no;https://lh3.googleusercontent.com/grass-cs/ANxoTn1qJytA3QspZKQPh9cFeyYfKQbA8t2udHVGE27m5qVzMK3OpFuxwFXXDVVcKBpb_2L2UczHRtIVmNxta2apjyZjW656Yd_PjJ4x3cs_G8zZ5pyXOskmbyIs8F5CQNXk5A1YvSu5hU-Bj_YS=k-no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Google;https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2trNGIyWmFkMHQzTVhsd2EybDBaa3R0ZW5GSVYxRRAB!2m1!1s0x0:0x8349ae686b762eb7!3m1!1s2@1:CAIQACodChtycF9oOkk4b2Zad0t3MXlwa2l0ZkttenFIV1E%7C%7C?hl=id;1,01861E+20;https://lh3.googleusercontent.com/a/ACg8ocLzOlBfCnA9TBN8AvP3MUcv9PtekVakEdOV0fdaaAur9r7rCw=s1920-c-rp-mo-br100;https://www.google.com/maps/contrib/101861172190392980258?hl=id;;;;;;;;;;;;;;
